10.9, 2056, 2, LTS, IV
426.4, 3611, 4, RS, III
426.5, 754, 0, LTS, III
426.8, 3101, 4, RS, VI
427.5, 3039, 3, LTS, III
427.7, 3804, 4, LTS, III
428.4, 537, 0, LTS, IV
430.2, 2079, 2, RS, III
430.6, 3466, 4, IB, V
431.7, 3333, 4, RS, V
433.1, 3447, 4, LTS, V
433.3, 3685, 4, RS, III
435.1, 2825, 3, LTS, IV
435.2, 752, 0, LTS, III
435.9, 2816, 3, LTS, IV
440.1, 3362, 4, RS, V
442.5, 2958, 3, RS, III
442.6, 755, 0, LTS, III
444.2, 2684, 3, LTS, V
447, 3450, 4, IB, V
447, 3460, 4, IB, V
449, 3462, 4, IB, V
449.7, 403, 0, LTS, V
450.9, 3443, 4, LTS, V
451.2, 3632, 4, RS, III
451.6, 1150, 1, LTS, V
451.8, 3706, 4, RS, III
452.3, 2552, 3, LTS, VI
453.2, 3367, 4, RS, V
453.8, 95, 0, RS, VI
454.9, 390, 0, LTS, V
456.6, 3430, 4, LTS, V
456.7, 1805, 2, RS, V
456.7, 3589, 4, LTS, IV
457.5, 306, 0, RS, V
458.1, 2687, 3, LTS, V
459.6, 2056, 2, LTS, IV
460.1, 3802, 4, LTS, III
461, 3313, 4, LTS, VI
461.7, 3458, 4, IB, V
462, 2278, 2, LTS, III
462, 3363, 4, RS, V
462.3, 758, 0, LTS, III
463.6, 3470, 4, IB, V
465.3, 2556, 3, RS, V
465.4, 3694, 4, RS, III
466.1, 2276, 2, LTS, III
468.1, 1913, 2, LTS, V
468.6, 1294, 1, LTS, IV
469.5, 3656, 4, RS, III
470.3, 1519, 1, LTS, III
470.4, 3578, 4, LTS, IV
473, 3455, 4, IB, V
473.2, 3459, 4, IB, V
475.1, 1028, 1, LTS, VI
475.2, 3380, 4, RS, V
475.2, 3711, 4, RS, III
475.3, 3451, 4, IB, V
475.7, 3355, 4, RS, V
476.1, 3577, 4, LTS, IV
476.8, 269, 0, LTS, VI
477.2, 3799, 4, LTS, III
478.3, 3798, 4, LTS, III
479.1, 2389, 3, RS, VI
480.7, 3626, 4, RS, III
480.9, 3465, 4, IB, V
482.9, 1159, 1, LTS, V
483.2, 3654, 4, RS, III
483.8, 2643, 3, FS, V
483.9, 534, 0, LTS, IV
484.4, 3398, 4, FS, V
485.1, 3579, 4, LTS, IV
487.6, 1514, 1, LTS, III
487.7, 3452, 4, IB, V
488.7, 2819, 3, LTS, IV
488.9, 1926, 2, LTS, V
489.6, 1164, 1, LTS, V
489.7, 3311, 4, LTS, VI
490.4, 3453, 4, IB, V
491.2, 3690, 4, RS, III
491.3, 3758, 4, RS, III
492, 3334, 4, RS, V
493.8, 3374, 4, RS, V
494.6, 3473, 4, IB, V
495.1, 3461, 4, IB, V
495.2, 2817, 3, LTS, IV
496.5, 3339, 4, RS, V
497.8, 3321, 4, RS, V
498.7, 2059, 2, LTS, IV
500.2, 3316, 4, RS, V
501, 3471, 4, IB, V
501.1, 3328, 4, RS, V
501.4, 3411, 4, FS, V
502, 3392, 4, RS, V
503.1, 1917, 2, LTS, V
503.1, 3337, 4, RS, V
504.4, 3369, 4, RS, V
504.4, 3583, 4, LTS, IV
505.6, 3797, 4, LTS, III
505.8, 3795, 4, LTS, III
506.5, 1030, 1, LTS, VI
507, 3419, 4, FS, V
507.6, 3802, 4, LTS, III
508.1, 3041, 3, LTS, III
508.4, 760, 0, LTS, III
508.8, 3789, 4, FS, III
509.8, 3378, 4, RS, V
511.2, 3653, 4, RS, III
512, 3804, 4, LTS, III
512.1, 3666, 4, RS, III
512.3, 2669, 3, LTS, V
512.6, 3627, 4, RS, III
512.7, 3448, 4, LTS, V
514.2, 3587, 4, LTS, IV
514.7, 3389, 4, RS, V
515, 3038, 3, LTS, III
520.3, 3575, 4, LTS, IV
521.3, 3464, 4, IB, V
521.5, 3317, 4, RS, V
521.5, 3589, 4, LTS, IV
522.3, 1160, 1, LTS, V
526, 3333, 4, RS, V
529.2, 271, 0, LTS, VI
530.3, 1318, 1, RS, III
530.4, 1515, 1, LTS, III
530.4, 3428, 4, FS, V
530.5, 267, 0, LTS, VI
531.8, 1629, 2, RS, VI
533.6, 2593, 3, RS, V
535.1, 1027, 1, LTS, VI
536, 3586, 4, LTS, IV
539.8, 754, 0, LTS, III
542.7, 1033, 1, RS, V
542.7, 3798, 4, LTS, III
543.4, 1810, 2, RS, V
543.8, 1303, 1, LTS, IV
544.7, 1295, 1, LTS, IV
547, 1789, 2, LTS, VI
551.1, 1921, 2, LTS, V
551.8, 1791, 2, LTS, VI
553.3, 1908, 2, LTS, V
553.6, 1925, 2, LTS, V
554, 2277, 2, LTS, III
554.6, 2816, 3, LTS, IV
559.1, 2056, 2, LTS, IV
559.1, 3446, 4, LTS, V
560.2, 1920, 2, LTS, V
560.9, 3799, 4, LTS, III
571.7, 402, 0, LTS, V
574, 3257, 4, RS, VI
574.1, 2064, 2, LTS, IV
576.6, 3309, 4, LTS, VI
578.5, 3447, 4, LTS, V
579, 1298, 1, LTS, IV
580.1, 1465, 1, RS, III
581.4, 386, 0, LTS, V
582.3, 2820, 3, LTS, IV
585.3, 2055, 2, LTS, IV
585.8, 1924, 2, LTS, V
587.3, 1519, 1, LTS, III
589.6, 1092, 1, RS, V
594.5, 3585, 4, LTS, IV
595.5, 3313, 4, LTS, VI
596.1, 1181, 1, IB, V
597, 3801, 4, LTS, III
598.2, 1521, 1, LTS, III
598.7, 2552, 3, LTS, VI
599.5, 3448, 4, LTS, V
600.4, 266, 0, LTS, VI
600.4, 2669, 3, LTS, V
600.6, 3043, 3, LTS, III
600.8, 1516, 1, LTS, III
601.7, 1469, 1, RS, III
603.2, 3310, 4, LTS, VI
603.8, 1302, 1, LTS, IV
607.4, 2682, 3, LTS, V
608, 1030, 1, LTS, VI
609.8, 2673, 3, LTS, V
611.9, 3434, 4, LTS, V
612, 2817, 3, LTS, IV
613.5, 3578, 4, LTS, IV
616.6, 1163, 1, LTS, V
616.7, 3804, 4, LTS, III
620.2, 399, 0, LTS, V
620.3, 2549, 3, LTS, VI
621, 1789, 2, LTS, VI
621.1, 585, 0, RS, III
621.3, 269, 0, LTS, VI
622.4, 3311, 4, LTS, VI
623.2, 3580, 4, LTS, IV
627.5, 1515, 1, LTS, III
628.8, 2276, 2, LTS, III
629.5, 1306, 1, LTS, IV
630.5, 2280, 2, LTS, III
630.6, 3039, 3, LTS, III
631.9, 756, 0, LTS, III
632.8, 394, 0, LTS, V
634.2, 534, 0, LTS, IV
634.6, 2685, 3, LTS, V
637.4, 2067, 2, LTS, IV
637.6, 401, 0, LTS, V
639.5, 3798, 4, LTS, III
639.8, 1791, 2, LTS, VI
642.2, 2123, 2, RS, III
643.7, 1160, 1, LTS, V
647.6, 267, 0, LTS, VI
647.9, 1911, 2, LTS, V
654.5, 758, 0, LTS, III
654.7, 1863, 2, RS, V
655.3, 3802, 4, LTS, III
656.4, 3589, 4, LTS, IV
657.8, 1028, 1, LTS, VI
665, 1912, 2, LTS, V
666.2, 541, 0, LTS, IV
669, 1856, 2, RS, V
672, 2282, 2, LTS, III
673.5, 1908, 2, LTS, V
677.2, 2825, 3, LTS, IV
679.7, 3587, 4, LTS, IV
680.1, 1303, 1, LTS, IV
680.5, 3038, 3, LTS, III
685.1, 402, 0, LTS, V
687.7, 3797, 4, LTS, III
690.2, 1147, 1, LTS, V
690.4, 390, 0, LTS, V
691.7, 2673, 3, LTS, V
692.4, 1164, 1, LTS, V
695.3, 533, 0, LTS, IV
697.6, 1162, 1, LTS, V
702.1, 2821, 3, LTS, IV
703.6, 3043, 3, LTS, III
705.8, 755, 0, LTS, III
705.8, 3578, 4, LTS, IV
707.9, 2004, 2, RS, IV
708.3, 1515, 1, LTS, III
712.4, 1306, 1, LTS, IV
714.7, 1925, 2, LTS, V
714.7, 3448, 4, LTS, V
716.4, 269, 0, LTS, VI
718.8, 3799, 4, LTS, III
718.9, 1298, 1, LTS, IV
719.5, 2216, 2, RS, III
719.6, 2817, 3, LTS, IV
720.5, 536, 0, LTS, IV
723.1, 545, 0, LTS, IV
725.8, 3083, 4, RS, VI
726.3, 1302, 1, LTS, IV
726.7, 3795, 4, LTS, III
728, 1926, 2, LTS, V
730.4, 2276, 2, LTS, III
731.3, 2548, 3, LTS, VI
733, 2275, 2, LTS, III
735.1, 267, 0, LTS, VI
737.1, 1678, 2, RS, VI
737.5, 2064, 2, LTS, IV
737.8, 3034, 3, LTS, III
739.5, 542, 0, LTS, IV
740.2, 2554, 3, LTS, VI
740.3, 1151, 1, LTS, V
740.9, 2065, 2, LTS, IV
744.7, 2682, 3, LTS, V
745.3, 2819, 3, LTS, IV
746.5, 3036, 3, LTS, III
748, 309, 0, RS, V
749.5, 3038, 3, LTS, III
752.9, 2081, 2, RS, III
753.7, 966, 1, RS, VI
753.9, 2828, 3, LTS, IV
756.6, 2067, 2, LTS, IV
757.3, 714, 0, RS, III
758.8, 698, 0, RS, III
760.6, 1593, 2, RS, VI
763.9, 3313, 4, LTS, VI
764.6, 3447, 4, LTS, V
766.8, 2277, 2, LTS, III
767.4, 212, 0, RS, VI
768, 1514, 1, LTS, III
769.2, 3589, 4, LTS, IV
770, 406, 0, IB, V
770.1, 2683, 3, LTS, V
770.9, 3041, 3, LTS, III
771.6, 2056, 2, LTS, IV
772.1, 288, 0, RS, V
773, 1689, 2, RS, VI
775.9, 533, 0, LTS, IV
776.2, 534, 0, LTS, IV
776.2, 1228, 1, RS, IV
777.6, 819, 1, RS, VI
777.9, 1923, 2, LTS, V
780.8, 1299, 1, LTS, IV
781.2, 345, 0, RS, V
783, 1789, 2, LTS, VI
784.1, 310, 0, RS, V
784.1, 3431, 4, LTS, V
784.8, 1155, 1, LTS, V
786.9, 758, 0, LTS, III
788.6, 1150, 1, LTS, V
788.9, 2550, 3, LTS, VI
789, 1924, 2, LTS, V
789.5, 3577, 4, LTS, IV
790.9, 1297, 1, LTS, IV
795, 2185, 2, RS, III
796, 2282, 2, LTS, III
796.7, 1921, 2, LTS, V
797.2, 1342, 1, RS, III
797.3, 753, 0, LTS, III
798.2, 2685, 3, LTS, V
801.3, 399, 0, LTS, V
801.7, 3586, 4, LTS, IV
802, 1158, 1, LTS, V
803, 1030, 1, LTS, VI
803.4, 1912, 2, LTS, V
807.6, 3043, 3, LTS, III
808.2, 754, 0, LTS, III
809.6, 2687, 3, LTS, V
810.2, 3435, 4, LTS, V
811.1, 387, 0, LTS, V
811.4, 1160, 1, LTS, V
811.4, 3063, 4, RS, VI
812.4, 1190, 1, IB, V
813.9, 3798, 4, LTS, III
814.2, 1788, 2, LTS, VI
816.5, 402, 0, LTS, V
816.9, 2059, 2, LTS, IV
817.3, 781, 1, RS, VI
820.3, 2552, 3, LTS, VI
821.6, 1926, 2, LTS, V
823.9, 3311, 4, LTS, VI
825.6, 267, 0, LTS, VI
826.4, 3436, 4, LTS, V
828.7, 3458, 4, IB, V
831.1, 1513, 1, LTS, III
831.3, 2817, 3, LTS, IV
832.7, 1302, 1, LTS, IV
833.3, 3715, 4, RS, III
835.2, 1032, 1, LTS, VI
836.4, 386, 0, LTS, V
836.7, 3802, 4, LTS, III
837.7, 3799, 4, LTS, III
838.8, 766, 1, RS, VI
842.4, 2058, 2, LTS, IV
843.4, 1515, 1, LTS, III
844.7, 545, 0, LTS, IV
844.9, 1165, 1, LTS, V
845.5, 3578, 4, LTS, IV
848.4, 760, 0, LTS, III
850.2, 2064, 2, LTS, IV
851.7, 391, 0, LTS, V
852, 1163, 1, LTS, V
853, 395, 0, LTS, V
854.5, 2674, 3, LTS, V
856.6, 1295, 1, LTS, IV
860, 2570, 3, RS, V
860.8, 537, 0, LTS, IV
863.1, 1306, 1, LTS, IV
864, 2056, 2, LTS, IV
864.5, 1303, 1, LTS, IV
866.4, 1521, 1, LTS, III
866.4, 2673, 3, LTS, V
866.8, 3804, 4, LTS, III
871.4, 3110, 4, RS, VI
874.4, 2873, 3, RS, III
874.6, 2550, 3, LTS, VI
877.2, 1230, 1, RS, IV
878.2, 3448, 4, LTS, V
879.6, 3585, 4, LTS, IV
883.4, 3313, 4, LTS, VI
886.9, 758, 0, LTS, III
887.7, 1789, 2, LTS, VI
889.7, 1791, 2, LTS, VI
890.4, 2276, 2, LTS, III
890.9, 1164, 1, LTS, V
893.8, 1512, 1, LTS, III
894.7, 534, 0, LTS, IV
896.8, 2682, 3, LTS, V
897.2, 2828, 3, LTS, IV
901, 2275, 2, LTS, III
902, 399, 0, LTS, V
903.2, 3581, 4, LTS, IV
903.8, 3043, 3, LTS, III
905.1, 755, 0, LTS, III
908.8, 3434, 4, LTS, V
909.2, 1516, 1, LTS, III
910.9, 2368, 3, RS, VI
911.9, 266, 0, LTS, VI
913, 2552, 3, LTS, VI
915, 3586, 4, LTS, IV
915.1, 1519, 1, LTS, III
916.3, 2067, 2, LTS, IV
918.2, 2058, 2, LTS, IV
921.6, 397, 0, LTS, V
921.7, 1030, 1, LTS, VI
924, 270, 0, LTS, VI
924.7, 3577, 4, LTS, IV
925.7, 613, 0, RS, III
927.7, 1724, 2, RS, VI
928.3, 2280, 2, LTS, III
929.2, 1459, 1, RS, III
930.4, 2825, 3, LTS, IV
933.4, 2460, 3, RS, VI
934.9, 3041, 3, LTS, III
935.4, 1913, 2, LTS, V
935.5, 1925, 2, LTS, V
937.1, 535, 0, LTS, IV
937.4, 601, 0, RS, III
938.3, 1631, 2, RS, VI
939.4, 1151, 1, LTS, V
939.5, 1695, 2, RS, VI
940.8, 2065, 2, LTS, IV
941.2, 1028, 1, LTS, VI
942.2, 754, 0, LTS, III
944.1, 1917, 2, LTS, V
945.7, 430, 0, IB, V
946.4, 3439, 4, LTS, V
949.4, 681, 0, RS, III
950, 203, 0, RS, VI
950.8, 1306, 1, LTS, IV
952.2, 3589, 4, LTS, IV
953.4, 320, 0, RS, V
953.5, 267, 0, LTS, VI
956.6, 671, 0, RS, III
956.6, 2063, 2, LTS, IV
956.8, 1613, 2, RS, VI
958.4, 412, 0, IB, V
958.9, 1515, 1, LTS, III
958.9, 3799, 4, LTS, III
961.4, 1521, 1, LTS, III
961.6, 404, 0, LTS, V
962.9, 321, 0, RS, V
963.4, 1516, 1, LTS, III
964.7, 545, 0, LTS, IV
965.4, 319, 0, RS, V
965.8, 418, 0, IB, V
968.1, 2670, 3, LTS, V
969.3, 301, 0, RS, V
969.7, 2276, 2, LTS, III
970.2, 534, 0, LTS, IV
973.6, 403, 0, LTS, V
974.5, 536, 0, LTS, IV
974.9, 275, 0, RS, V
976, 1950, 2, IB, V
976.2, 427, 0, IB, V
977.3, 653, 0, RS, III
981.5, 751, 0, LTS, III
982.3, 3311, 4, LTS, VI
984.4, 1033, 1, RS, V
985.6, 1922, 2, LTS, V
985.8, 2280, 2, LTS, III
987.8, 322, 0, RS, V
987.8, 402, 0, LTS, V
987.9, 1066, 1, RS, V
988, 1801, 2, RS, V
990.2, 2680, 3, LTS, V
992, 2686, 3, LTS, V
993, 1156, 1, LTS, V
994.2, 269, 0, LTS, VI
996.2, 1338, 1, RS, III
997.3, 2549, 3, LTS, VI
998, 2055, 2, LTS, IV
998.9, 3802, 4, LTS, III
